767,9.09E-05,3.53E-05,0
768,8.51E-05,3.31E-05,0
769,7.93E-05,3.08E-05,0
770,7.35E-05,2.86E-05,0
771,6.93E-05,2.70E-05,0
772,6.51E-05,2.54E-05,0
773,6.09E-05,2.37E-05,0
774,5.68E-05,2.21E-05,0
775,5.26E-05,2.05E-05,0
776,4.97E-05,1.94E-05,0
777,4.68E-05,1.83E-05,0
778,4.39E-05,1.71E-05,0
779,4.10E-05,1.60E-05,0
780,3.81E-05,1.49E-05,0
